date,text,label,sentiment_label,sentiment_score,sentiment
2018-06-14,"When Cars Do the Driving, Who Will Feel the Joy? As cars gain autonomy, drivers will do less driving. But what about the other ways people connect with their automobiles?",,NEGATIVE,0.9788612723350525,-1
2018-06-17,"Ford Aims to Revive a Detroit Train Station, and Itself By renovating a symbol of the city’s decline, the company hopes to create a magnet for the talent needed to prevail in the next automotive era.",,POSITIVE,0.9974289536476135,1
2018-06-26,"5G Is Coming Here’s how immersive smartphones, autonomous cars and billions of intelligent sensors could transform your life.",,POSITIVE,0.998784601688385,1
2018-07-11,China Wants High-Tech Cars. German Automakers Are Eager to Help. Volkswagen and BMW are among those striking deals with Beijing to help them become a larger part of the world’s biggest car market.,,POSITIVE,0.9991292357444763,1
2018-07-12,"Trump’s Trade War With China Pierces the Heart of Michigan Perhaps no state has more to lose from the administration’s crackdown on China than Michigan, where China’s ties to the auto industry run deep.",,POSITIVE,0.9952839016914368,1
2018-07-20,Pave Over the Subway? Cities Face Tough Bets on Driverless Cars Transit advocates fear that unrealistic hopes for new technology — and how soon it’ll get here — could lead cities down the wrong path.,,NEGATIVE,0.9978563189506531,-1
2018-07-25,"Waymo Teams Up With Walmart, Avis and Others for Short Driverless Rides The autonomous vehicle company spun off from Google is offering people in the Phoenix area rides for running errands.",,NEGATIVE,0.976531982421875,-1
2018-07-27,The Week in Tech: Inequality Rising Why the week’s most important technology story involved the tragic slaying of a young woman at a train station in San Francisco’s East Bay.,,POSITIVE,0.9399159550666809,1
2018-07-30,Automakers Must Deliver on the Promise of Self-Driving Car Technology The people who stand to benefit most from self-driving cars need to be heard.,,POSITIVE,0.9991791844367981,1
2018-08-02,"Trump’s Biggest Climate Move Yet Is Bad for Everyone He wants to freeze fuel economy and greenhouse gas standards, thwarting progress on climate change.",,NEGATIVE,0.9996321201324463,-1
2018-08-16,"As Cars Collect More Data, Companies Try to Move It All Faster It’s been three decades since cars’ internal networks got an update. With autonomous vehicles on the horizon, quick decisions will rely on a faster network.",,NEGATIVE,0.9941658973693848,-1
2018-08-19,"Uber’s Vision of Self-Driving Cars Begins to Blur Since a self-driving Uber killed a pedestrian in March, the company’s executives have been divided over the future of its autonomous vehicle efforts.",,NEGATIVE,0.9994058609008789,-1
2018-08-20,"DealBook Briefing: Who Isn’t Worried About Elon Musk? Tesla shares dropped after the company founder’s emotional interview with The New York Times. Investors, and Arianna Huffington, are concerned.",,NEGATIVE,0.9918529391288757,-1
2018-08-24,DealBook Briefing: The Hard Math of a Tesla Take-Private Figuring out the numbers required to remove the automaker from the stock markets is complex — and perhaps even unmoored from reality.,,NEGATIVE,0.998264491558075,-1
2018-08-24,"Alphabet’s Plans for a China Comeback Go Beyond Google Search The company’s driverless-car unit, Waymo, has registered a Shanghai subsidiary — the latest sign of the breadth of its interest in the country. Yet hurdles are plentiful.",,POSITIVE,0.7706838250160217,1
2018-08-26,"Artificial Intelligence Is Now a Pentagon Priority. Will Silicon Valley Help? The Defense Department, believing that A.I. research should be a national priority, has called on the White House to “inspire a whole of country effort.”",,NEGATIVE,0.9427129626274109,-1
2018-08-27,"In a Shift in Driverless Strategy, Uber Deepens Its Partnership With Toyota Toyota is investing $500 million in Uber and the ride-hailing company plans to provide its autonomous technology to the Japanese carmaker, a person briefed on the matter said.",,POSITIVE,0.7587520480155945,1
2018-08-28,Silicon Valley Takes a (Careful) Step Toward Autonomous Flying A new flying ambulance service will use small helicopters outfitted with tech that could eventually let them fly without pilots.,,NEGATIVE,0.9589321613311768,-1
2018-09-20,"The Auto Industry’s VHS-or-Betamax Moment After nearly 20 years, the language that cars will speak when they talk to one another is still undecided. Critics say the delay is endangering lives.",,NEGATIVE,0.9987471103668213,-1
2018-10-03,Honda Putting $2.75 Billion Into G.M.’s Self-Driving Venture The Japanese automaker will take a $750 million stake and commit $2 billion over 12 years in the race to develop fully autonomous vehicles.,,NEGATIVE,0.9507478475570679,-1
2018-10-16,Uber and Lyft Charge Toward Potential I.P.O.s Next Year Bankers have told Uber that its public offering could be worth $120 billion. That puts it in rare company with the likes of Facebook and Alibaba.,,POSITIVE,0.9981765747070312,1
2018-10-16,"Audi, Admitting to Role in Diesel-Cheating Scheme, Agrees to Pay Major Fine The big penalty is another blow to the reputation of Volkswagen’s luxury car division as well as the German auto industry.",,NEGATIVE,0.9979807734489441,-1
2018-10-18,"Women Get Feet in the Door of the Car Design Boys’ Club Their numbers remain small, but more women are being trained for the jobs that determine how our cars look and feel.",,NEGATIVE,0.968811571598053,-1
2018-10-18,"The World of A.I. From Singapore to Israel, countries besides the United States and China are striving to play a role in the field of artificial intelligence.",,POSITIVE,0.9784603714942932,1
2018-10-19,"The Computer Chauffeur Is Creeping Closer Fully autonomous cars are years away, but it’s the automobile where artificial intelligence could have a critical role for the greatest number of people.",,NEGATIVE,0.970794141292572,-1
2018-10-20,"Venture Capitalist: A.I. Hype Still “Has a Ways to Go Up” Anna Patterson, a former senior engineer at Google, has looked at all sorts of start-ups working on A.I. Some have great ideas, and some go too far.",,NEGATIVE,0.9824880957603455,-1
2018-10-22,A $7.1 Billion Car Parts Acquisition Is a Glimmer of Hope in a Gloomy Sector The investment group KKR is to acquire the Fiat Chrysler parts supplier Magneti Marelli at a price that seem incongruous in the sector.,,NEGATIVE,0.9529956579208374,-1
2018-10-27,Urban Planning Guru Says Driverless Cars Won’t Fix Congestion Tech companies claim that autonomous vehicles could reduce traffic. But skeptics argue that they’ll add to gridlock if people are still taking solo trips.,,NEGATIVE,0.9979725480079651,-1
2018-11-01,"A Comfortable Place to Spend 38,000 Hours Behind the Wheel That’s how long Americans spend driving in a lifetime, on average. Seats may not be the first thing to consider when buying a car, but a good one can mean a better ride.",,POSITIVE,0.9971309900283813,1
2018-11-01,Mary Barra Says G.M. Is ‘on Track’ to Roll Out Autonomous Vehicles Next Year The chief executive of General Motors said the company is “on track” to roll out a ride-sharing service that would rely on autonomous vehicles in 2019.,,POSITIVE,0.9357127547264099,1
2018-11-15,Are Killer Robots the Future of War? Parsing the Facts on Autonomous Weapons Under what circumstances should militaries delegate the decision to take a human life to machines? It’s a moral leap that the international community is grappling with.,,POSITIVE,0.9985260367393494,1
2018-11-23,"Ghosn Arrest Exposes Stress in Japanese-French Auto Marriage The arrest of Carlos Ghosn hit Nissan, Renault and Mitsubishi as they confront a global slowdown, a trade war and a major shift in technology.",,POSITIVE,0.5117775797843933,1
2018-11-27,"Through All the Hype, Self-Driving Cars Remain Elusive There is a scrum of companies pushing to perfect the technology that will put an autonomous vehicle in your garage, but private ownership is years away.",,NEGATIVE,0.9976434111595154,-1
2018-11-27,"Imagining What Happens When the Robots Take the Wheel In “No One at the Wheel,” Samuel Schwartz, the onetime traffic commissioner of New York City, examines the perils of driverless cars.",,NEGATIVE,0.8228150010108948,-1
2018-11-29,"G.M.’s President Will Take Over Its Self-Driving Effort The executive, Dan Ammann, is becoming chief executive of Cruise, which General Motors bought in 2016 to develop and commercialize autonomous cars.",,POSITIVE,0.9954355359077454,1
2018-12-05,"Uber’s Self-Driving Cars Are Set to Return in a Downsized Test Eight months after a fatal crash, the vehicles are expected to be back on Pittsburgh streets within a few weeks, but safety questions remain.",,NEGATIVE,0.9948270916938782,-1
2018-12-07,Taxpayers Always Lose Industry’s Shell Game With Jobs  G.M. is the latest example of a company getting incentives based on empty promises.,0,NEGATIVE,0.9965674877166748,-1
2018-12-18,"A Toaster on Wheels to Deliver Groceries? Self-Driving Tech Tests Practical Uses With driverless passenger services slow to become realities, the autonomous industry is casting about for ways to profitably use its technology.",,NEGATIVE,0.9943075776100159,-1
2018-12-20,"Uber’s Driverless Cars Return to the Road After Fatal Crash After grounding its fleet of autonomous vehicles for nine months and overhauling its systems, Uber’s driverless cars are back on the road.",,POSITIVE,0.8584420084953308,1
2018-12-31,"Wielding Rocks and Knives, Arizonans Attack Self-Driving Cars Some residents have responded to Waymo’s autonomous vehicle project by slashing tires, pelting vans with rocks and even drawing a gun on a vehicle.",,NEGATIVE,0.996121346950531,-1
2019-01-10,"Fiat Chrysler’s Diesel Effort Produces a Costly Settlement The accord reached in lawsuits over false emissions readings could cost nearly $800 million, including penalties, fixes, warranties and compensation.",,NEGATIVE,0.9961769580841064,-1
2019-01-21,"If 5G Is So Important, Why Isn’t It Secure? The network must be secure enough for the innovations it promises.",,NEGATIVE,0.9481211304664612,-1
2019-02-10,"These 50 Start-Ups May Be the Next ‘Unicorns’ CB Insights, a firm that tracks start-ups, analyzed a variety of data to create a list of 50 private companies around the world that are on a path to a $1 billion valuation.",,POSITIVE,0.9718651175498962,1
2019-02-15,"Amazon Invests in Rivian, a Tesla Rival in Electric Vehicles The deal is the latest example of how the auto industry is being reshaped by new technologies and nimble companies that have raced ahead of many traditional carmakers.",1,POSITIVE,0.9982234835624695,1
2019-02-15,"As Uber Prepares for I.P.O., Its Losses Pile Up The ride-hailing giant said that excluding certain costs, its losses increased significantly in the fourth quarter of 2018.",,NEGATIVE,0.9887073040008545,-1
2019-02-21,"The Auto Show of the Future Is Already Here Shiny new models still glitter from the carpets, but today’s auto extravaganzas mix in high tech and topics like human mobility.",,POSITIVE,0.996368408203125,1
2019-03-06,Prosecutors Don’t Plan to Charge Uber in Self-Driving Car’s Fatal Accident The crash in Arizona was the first known pedestrian death resulting from self-driving technology.,,NEGATIVE,0.9973167777061462,-1
2019-03-07,"Locking More Than the Doors as Cars Become Computers on Wheels Concern that cars could be seriously hacked — by criminals, terrorists or even rogue governments — has prompted a new round of security efforts on the part of the auto industry.",,NEGATIVE,0.7549901604652405,-1
2019-03-14,SoftBank and Other Investors May Buy $1 Billion Stake in Uber’s Self-Driving Cars The talks precede Uber’s initial public offering and may ease worries about how costly it is to develop autonomous vehicles.,,NEGATIVE,0.996783971786499,-1
2019-03-15,"What’s Driving Automakers Out of Europe? Blame has been cast on events like Brexit, but there are other changes that are reshaping the industry globally.",,POSITIVE,0.9945557117462158,1
2019-03-20,"Ford to Build Self-Driving Vehicles in Michigan The automaker also said it would build electric vehicles at its existing plant in Flat Rock, Mich., as part of a plan to invest $900 million in manufacturing in the state.",,NEGATIVE,0.983614444732666,-1
2019-03-22,Owning a Car Will Soon Be as Quaint as Owning a Horse The shift away from private vehicles will happen faster than we think.,,POSITIVE,0.9859811067581177,1
2019-03-22,"G.M. Plans New Electric Vehicle Made at Chevy Bolt Plant The carmaker said it would invest $300 million in its Orion Township, Mich., plant in connection with producing the new model there.",,NEGATIVE,0.9840558767318726,-1
2019-03-26,"A.I. Is Flying Drones (Very, Very Slowly) Artificial intelligence has bested top players in chess, Go and even StarCraft. But can it fly a drone faster than a pro racer? More than $1 million is on the line to find out.",,NEGATIVE,0.9164218902587891,-1
2019-03-28,"Eyes on the Road! (Your Car Is Watching) As more technology creeps into the front seat to help drivers, so too will systems that eavesdrop on and monitor them.",,NEGATIVE,0.8807224035263062,-1
2019-03-29,Want to Reinvent Your Business? Start With Your Products How to attain smart-product success,x,NEGATIVE,0.964982807636261,-1
2019-03-29,"The Week in Tech: Who Should Let Driverless Cars Off the Leash? As Uber and Lyft go public, financial interest in getting truly driverless cars on the road will mount. That shouldn’t mean it happens in a rush.",,NEGATIVE,0.9106302261352539,-1
2019-04-11,"Gentlemen, Start Your Algorithms A racetrack veteran compares the Self Racing Cars contest in California to hot-rod modders of old: “This event, with its hackers, tinkerers and engineers, is just like that.”",,POSITIVE,0.8765853643417358,1
2019-04-19,Uber’s Self-Driving Cars Are Valued at $7.25 Billion by Investors A billion-dollar investment is meant to prop up a money-losing unit before Uber makes its pitches ahead of a planned I.P.O.,,NEGATIVE,0.999114453792572,-1
2019-04-22,Elon Musk Predicts Tesla Driverless Taxi Fleet Next Year Mr. Musk said Tesla cars would soon drive themselves and serve as robot taxis. But many experts think autonomous cars are at least several years away.,,NEGATIVE,0.9987394213676453,-1
2019-04-22,"DealBook Briefing: Tesla Wants You to Focus on Its Robo-Taxis (Not Its Finances) The electric-car maker plans to show off its latest self-driving vehicle technology, two days before it is expected to announce another quarterly loss.",,NEGATIVE,0.9990801811218262,-1
2019-04-24,"Ford to Invest $500 Million in Rivian, a Tesla Rival Rivian is developing a pickup and an S.U.V. on a chassis that Ford plans to use for models of its own. Two months ago, Amazon led a $700 million investment.",,NEGATIVE,0.9713237285614014,-1
2019-04-26,"The Week in Tech: Data Doesn’t Support Sri Lanka’s Social Media Blackout Social media platforms have a role in inciting violence, but there’s little evidence to suggest that shutting them down prevents escalation.",,NEGATIVE,0.9969122409820557,-1
2019-04-30,"As Trade Talks Continue, China Is Unlikely to Yield on Control of Data Negotiations appear to have done little to resolve an emerging rivalry over data that the tech industry says is key to industries of the future.",,NEGATIVE,0.9996349811553955,-1
2019-05-07,"Lyft’s First Results After I.P.O. Show $1.14 Billion Quarterly Loss The ride-hailing company’s revenue nearly doubled for the quarter, while its loss was driven by a hefty charge for its stock-based compensation plan.",,NEGATIVE,0.9980422258377075,-1
2019-05-10,Strike All You Want. Uber Won’t Pay a Living Wage. The choice is between underpaying drivers and replacing them with robots.,,NEGATIVE,0.9996365308761597,-1
2019-05-20,Your Car Knows When You Gain Weight Vehicles collect a lot of unusual data. But who owns it?,,NEGATIVE,0.9929057359695435,-1
2019-05-25,Fiat Chrysler and Renault in Talks on Possible Alliance The talks are aimed at strengthening both automakers’ competitiveness in Europe and elsewhere. But the specifics of the companies’ discussions were not clear.,,NEGATIVE,0.9965115189552307,-1
2019-05-29,Nissan and Renault Discuss Fiat Merger Proposal The longtime partners said they had carried out “an open and transparent discussion” on the proposed deal between the European carmakers.,,POSITIVE,0.9813713431358337,1
2019-05-31,"Passengers May Pay a Lot More. Drivers Won’t Accept Much Less. When you think through the economics, it appears that passengers are likely to face a more expensive future on Uber and Lyft.",,NEGATIVE,0.9984232187271118,-1
2019-06-04,How A.I. Will Make Us Better Risk Takers Artificial intelligence is ideally suited to crunching the probabilities of all types of risk and then providing us with prompts to make sensible judgments.,,POSITIVE,0.9707716703414917,1
2019-06-06,"Too Many Children Die in Sweltering Cars, and a New Push Aims to Find a Fix A House bill is expected to contain a requirement for an audible warning if someone is in the back seat after the engine is turned off.",,NEGATIVE,0.9995848536491394,-1
2019-06-10,"Fiat Chrysler in Deal for Self-Driving Car Technology The agreement, with Aurora Innovation, underscores the heavy emphasis automakers are placing on autonomous cars.",,NEGATIVE,0.907048761844635,-1
2019-06-20,"Getting to Appreciate the Unloved Turn Signal They help avoid accidents and just make the roads so much safer, but drivers say they have their reasons for not bothering. What’s your excuse?",,NEGATIVE,0.9867032766342163,-1
2019-06-26,Are You Ready for Weapons That Call Their Own Shots? The speed with which the military is developing artificial intelligence raises fears of an autonomous weapons race.,,NEGATIVE,0.5263850092887878,-1
2019-07-05,Ford and VW Are Set to Cooperate on Self-Driving and Electric Cars An agreement to be formalized next week is the latest example of how rivals in the auto industry are sharing the enormous cost of new technologies.,,POSITIVE,0.9836156964302063,1
2019-07-12,Ford and VW Agree to Share Costs of Self-Driving and Electric Cars A deal announced Friday is an example of how carmakers are joining forces to survive a major shift in technology. But can two longtime rivals cooperate?,,POSITIVE,0.9802994728088379,1
2019-07-14,"Can We Ever Teach Our Cars to Drive? Autonomous vehicle technology has gotten better in the last decade, but the hype has gotten bigger. How close are we really to a time when a robot chauffeur will be able to drive us safely anywhere cars can legally go?",,NEGATIVE,0.988959789276123,-1
2019-07-14,"Driverless Cars Are Taking Longer Than We Expected. Here’s Why. Automatic braking and lane-departure warnings are on the road, but a lot of work remains before self-driving cars become a reality.",,NEGATIVE,0.9938079714775085,-1
2019-07-17,"Despite High Hopes, Self-Driving Cars Are ‘Way in the Future’ Ford and other companies say the industry overestimated the arrival of autonomous vehicles, which still struggle to anticipate what other drivers and pedestrians will do.",,NEGATIVE,0.9717273116111755,-1
2019-07-19,"11 of Our Best Weekend Reads Saving Notre-Dame. John Paul Stevens dies. 16,000 Readers on “go back.” 16 black chefs changing food in the U.S. Generation Spice Girls. And more.",,POSITIVE,0.9973592162132263,1
2019-08-01,"How Jaywalking Could Jam Up the Era of Self-Driving Cars “With autonomous vehicles, the technical stuff will get worked out,” a former federal transit official said. “It’s the societal part that’s the most challenging.”",,NEGATIVE,0.8861234188079834,-1
2019-08-06,Driverless Cars Arrive in New York City Six autonomous cars will shuttle passengers around the Brooklyn Navy Yard for free.,,NEGATIVE,0.8843100666999817,-1
2019-08-12,It’s 2043. We Need a New American Dream for the A.I. Revolution. The benefits of automation should be broadly distributed through an expanded social safety net.,,POSITIVE,0.9786079525947571,1
2019-08-27,"Former Star Google and Uber Engineer Charged With Theft of Trade Secrets Anthony Levandowski, one of Silicon Valley’s foremost technologists on autonomous cars, was charged with theft and attempted theft of trade secrets from Google.",,NEGATIVE,0.9913271069526672,-1
2019-09-06,"How High Tech Is Transforming One of the Oldest Jobs: Farming From equipment automation to data collection and analysis, the digital evolution of agriculture is already a fact of life on farms across the United States.",,POSITIVE,0.9916873574256897,1
2019-09-10,What Is a Trade Secret? A Key Question in the Case Against Anthony Levandowski A former engineer with Google’s self-driving car project is charged with theft and attempted theft of trade secrets. Prosecutors will have to show that what he took was a “trade secret.”,,NEGATIVE,0.9978971481323242,-1
2019-09-11,Bridging the Cellular Generation Gap How 5G is building on 4G to address the world's biggest challenges.,,NEGATIVE,0.5831946134567261,-1
2019-09-26,These High-Tech Sensors May Be the Key to Autonomous Cars What were once believed to be exotic technologies are now being considered to fill in perceived safety gaps.,,NEGATIVE,0.972819983959198,-1
2019-10-07,Electric Roads Could Be a Path to a Driverless Future Israel and Sweden experiment with a new way to increase the uses of electric cars.,,NEGATIVE,0.7499202489852905,-1
2019-10-14,"Uber’s Layoff Total Rises Past 1,000 With Latest Cuts A third round targeted 350 workers on Monday as the company struggles to reduce costs.",,NEGATIVE,0.9982948899269104,-1
2019-10-29,"Strike Will Cost G.M. Nearly $3 Billion in 2019 Earnings, Company Says The bigger financial effect is expected to be reflected in the current quarter, as the walkout halted North American production for most of October.",,NEGATIVE,0.9958320260047913,-1
2019-12-24,"Uber Founder Travis Kalanick Leaves Board, Severing Last Tie He has sold more than $2 billion of his Uber shares and on Thursday will complete the sale of his remaining stake in the company.",,NEGATIVE,0.8146083354949951,-1
2019-12-24,"Tesla Stock Reaches Elon Musk’s Magic $420, and Then Some After a two-month surge, the electric-car maker is now above the share price offered last year in an abortive bid to take the company private.",,NEGATIVE,0.9854109287261963,-1
2019-12-31,"Japan Loves Robots, but Getting Them to Do Human Work Isn’t Easy With a declining population and workers in short supply, Japan has fully embraced robots. But getting them to work to “the standard of humans” is often a challenge.",,POSITIVE,0.7158799767494202,1
2020-01-17,"Avoiding Carsickness When the Cars Drive Themselves If the future lets people focus on work instead of driving during the daily commute, many of us will have to conquer motion sickness to read memos (or tweets). Researchers are working on some fixes.",,NEGATIVE,0.9945330619812012,-1
2020-01-19,"Jennifer Klein, Thomas Burrow She is a lawyer. He is an engineer developing autonomous vehicles. They married in San Francisco.",,POSITIVE,0.6684099435806274,1
2020-01-22,"G.M.’s Cruise Unveils a Self-Driving Car. Don’t Look for It on Roads. The futuristic Origin, which seats six passengers and lacks a steering wheel, will require intensive testing and regulatory scrutiny before it can hit the streets.",,NEGATIVE,0.9972739815711975,-1
2020-01-27,G.M. Making Detroit Plant a Hub of Electric and A.V. Efforts A factory whose survival was a central issue in last year’s 40-day strike will get a $2.2 billion infusion for next-generation vehicles.,,NEGATIVE,0.5106605291366577,-1
2020-03-03,"Waymo Includes Outsiders in $2.25 Billion Investment Round Alphabet’s self-driving unit, a pioneer in autonomous vehicle research, has been expanding its commercial efforts.",,POSITIVE,0.9905571937561035,1
2020-03-05,"Star Engineer Who Crossed Google Is Ordered to Pay $179 Million to Company Anthony Levandowski, who helped pioneer self-driving cars and was accused of taking Google’s trade secrets to Uber, also filed for bankruptcy.",,NEGATIVE,0.9979766011238098,-1
2020-03-05,"Star Engineer Who Crossed Google Is Ordered to Pay $179 Million to Company Anthony Levandowski, who helped pioneer self-driving cars and was accused of taking Google’s trade secrets to Uber, also filed for bankruptcy.",,NEGATIVE,0.9979766011238098,-1
2020-03-20,"Former Uber Executive Pleads Guilty to Trade Theft Anthony Levandowski was charged with stealing driverless-car plans when he left Google to form a company, which Uber then acquired.",,NEGATIVE,0.9951112866401672,-1
2020-05-12,This Was Supposed to Be the Year Driverless Cars Went Mainstream Perfecting the technology has taken longer than expected. The coronavirus pandemic has made it even more difficult.,,NEGATIVE,0.9990774393081665,-1
2020-05-21,"A Case for Cooperation Between Machines and Humans A computer scientist argues that the quest for fully automated robots is misguided, perhaps even dangerous. His decades of warnings are gaining more attention.",,NEGATIVE,0.8391358852386475,-1
2020-05-29,Who Will Own the Cars That Drive Themselves? Fleets of vehicles roaming streets waiting to be hailed are more efficient. But the coronavirus has made people think twice about the future of car ownership even when autonomous tech arrives.,,NEGATIVE,0.9045210480690002,-1
2020-06-11,"Knocked Down by Virus, Auto Shows Plot Their Future The Detroit extravaganza was supposed to open this week. Instead, show organizers from New York to Los Angeles are retooling to stay relevant.",,NEGATIVE,0.9983697533607483,-1
2020-06-20,1 Dead and 1 Injured After Gunfire in Seattle’s ‘Autonomous Zone’ Medics in the protester-run zone treated the victims before they were transported to a hospital. Some protesters objected to the arrival of officers in riot gear.,x,NEGATIVE,0.9938189387321472,-1
2020-06-25,"Momentum for an Effort to Save Children From Sweltering Cars The Hot Cars Act of 2019 is part of legislation the House will soon consider. It’s long overdue, say advocates of technology that alerts owners.",,POSITIVE,0.994083821773529,1
2020-06-26,"Amazon to Buy Zoox, in a Move Toward Self-Driving Cars The online retailer is taking steps to move people, as well as packages.",,POSITIVE,0.7631472945213318,1
2020-07-01,"In the Autonomous Zones Autonomous zones, protest camps and intentional communities alike thrive on hard work and consensus — and can become disastrous rapidly.",,NEGATIVE,0.9980781078338623,-1
2020-07-14,German Court Says Tesla Self-Driving Claims Are Misleading A ruling by a state court contradicts Elon Musk’s bullish view of autonomous driving technology.,,NEGATIVE,0.998634397983551,-1
2020-07-23,"A High-Tech Array of Travel Tools: ‘Smart’ Health Cards, Temperature-Reading Glasses and More Products that rely on artificial intelligence aim to make travel safer during the pandemic. But hefty prices and privacy concerns are issues.",,NEGATIVE,0.9570323824882507,-1
2020-08-05,"Star Technologist Who Crossed Google Sentenced to 18 Months in Prison Anthony Levandowski, a onetime star Silicon Valley engineer of self-driving cars, had pleaded guilty to stealing trade secrets.",,NEGATIVE,0.9896462559700012,-1
2020-08-11,"Kamala Harris on the Issues: Race, Policing, Health Care and Education Ms. Harris sometimes struggled to clearly define her stances during her unsuccessful presidential campaign. But in recent months, she has emerged as a leading voice on racial justice and inequality.",,POSITIVE,0.9990538954734802,1
2020-08-13,"Norwegian Taxis, Wirelessly Charging While They Wait for a Fare Electric Jaguars in Oslo, using tech from a former NASA architect, will soon be able to recharge on special pads embedded under the road.",,POSITIVE,0.9917663931846619,1
2020-08-20,How Kamala Harris Forged Close Ties With Big Tech Silicon Valley has enthusiastically backed Ms. Harris since she first ran for state attorney general in California a decade ago.,,POSITIVE,0.9995514750480652,1
2020-08-20,"Steering Wheels’ Past, Present and (Autonomous) Future Today, they’re wired and heated, laden with controls. Soon, they could be reserved only for classic cars.",,NEGATIVE,0.9658982753753662,-1
2020-09-15,Driver Charged in Uber’s Fatal 2018 Autonomous Car Crash Investigators said the woman had been watching a video on her phone when the vehicle killed a pedestrian in Arizona.,,NEGATIVE,0.9967566132545471,-1
2020-10-09,"The Tech That Might Help Cyclists and Cars Coexist Safely With more Americans riding bikes, there’s new pressure to find ways to make the streets safer for everyone.",,NEGATIVE,0.992552638053894,-1
2020-12-07,"Uber, After Years of Trying, Is Handing Off Its Self-Driving Car Project Company executives once said having cars that can drive on their own would be a salvation for their business. But the effort turned into a legal and financial headache.",,NEGATIVE,0.9996578693389893,-1
2020-12-08,"Uber Jettisons Flying Car Project A day after handing its autonomous car project to a Silicon Valley start-up, Uber is ridding itself of another expensive operation.",,NEGATIVE,0.9986746311187744,-1
2020-12-08,Uber is getting rid of its self-driving car operation. ,,NEGATIVE,0.9811644554138184,-1
2020-12-14,Autonomous Vehicles Take Another Big Leap The Amazon-owned Zoox is unveiling an electric self-driving vehicle. But are we ready for driverless cars?,,NEGATIVE,0.9903181791305542,-1
2021-01-19,"The Next Tesla? Investors Bet Big on Electric Truck Maker Rivian Rivian, which has raised another $2.65 billion, plans to sell a pickup truck and S.U.V. it has worked on for more than a decade.",,NEGATIVE,0.9965919256210327,-1
2021-01-21,"Auto Safety Agency Faces Calls for Overhaul as Biden Presidency Begins The new administration can “restart” the National Highway Traffic Safety Administration, which “should be leading the world when it comes to vehicle safety,” the head of an advocacy group said.",,NEGATIVE,0.8247706890106201,-1
2021-01-24,"Uber, After Buying Postmates, Lays Off More Than 180 Employees The departures include most of the executive team at Postmates, the food delivery app that Uber bought last year.",,NEGATIVE,0.9969760179519653,-1
2021-02-10,"Uber’s fourth-quarter revenue was down 16 percent from the previous year. Uber said its losses for the quarter, $968 million, were a 12 percent improvement.",,NEGATIVE,0.9987289309501648,-1
2021-02-10,G.M.’s Profits From Trucks and S.U.V.s Fuel Its Electric Quest The automaker earned more than $6 billion last year — money that it will plow into the development of electric and autonomous vehicles.,,POSITIVE,0.5712659358978271,1
2021-02-12,The Coming Technology Boom Politics is grim but science is working.,,POSITIVE,0.9960281848907471,1
2021-02-24,"Losing Bid for Postal Contract Proves Costly for Electric-Vehicle Maker Workhorse, a small truck maker with big ambitions, was counting on the deal for a surge in revenue. Its shares lost $2 billion in value.",,NEGATIVE,0.9994685053825378,-1
2021-03-22,How Volkswagen’s emissions scandal set the stage for a pivot to electric vehicles. ,,NEGATIVE,0.977015495300293,-1
2021-03-23,"Tesla’s Autopilot Technology Faces Fresh Scrutiny Federal regulators are investigating 23 recent accidents in which drivers were, or may have been, using the automatic steering and braking system.",,NEGATIVE,0.9921165108680725,-1
2021-03-23,Regulators are investigating the role of autonomous driving in 23 Tesla crashes. ,,NEGATIVE,0.97646164894104,-1
2021-04-02,The C.E.O. of the self-driving car company Waymo will step down after more than 5 years. The chief executive duties will be divided between two current company executives — Tekedra Mawakana and Dmitri Dolgov.,,NEGATIVE,0.9949579834938049,-1
2021-04-15,"Shares of TuSimple, a developer of autonomous trucks, fall sharply after I.P.O. before recovering. Shares started trading on the Nasdaq under the symbol TSP at $40 each around noon, but fell as much as 19 percent.",,NEGATIVE,0.9993964433670044,-1
2021-05-05,"Uber shows signs of recovery from the pandemic slowdown. Excluding a settlement in Europe, Uber’s revenue in the first three months of the year was $3.5 billion, an 8 percent increase from the previous year.",,POSITIVE,0.9887875914573669,1
2021-05-12,"Man Riding in Driverless Tesla Is Arrested in California Param Sharma, 25, was arrested on charges of reckless driving. “I’m about to go in the back seat right now,” he said after being released from jail.",,NEGATIVE,0.9791461229324341,-1
2021-05-24,The Costly Pursuit of Self-Driving Cars Continues On. And On. And On. Many in Silicon Valley promised that self-driving cars would be a common sight by 2021. Now the industry is resetting expectations and settling in for years of more work.,,NEGATIVE,0.9758439064025879,-1
2021-05-25,Silicon Valley is resetting expectations for self-driving cars and settling in for years of more work. ,,NEGATIVE,0.9801154136657715,-1
2021-05-28,"The Airline Rebound Accelerates After a miserable year, vaccinations and reopenings could lead to what airlines hope will be a summer flying frenzy.",,POSITIVE,0.9208372235298157,1
2021-06-03,"A.I. Drone May Have Acted on Its Own in Attacking Fighters, U.N. Says A United Nations report suggested that a drone, used against militia fighters in Libya’s civil war, may have selected a target autonomously.",,NEGATIVE,0.9975560903549194,-1
2021-07-14,How Germany Hopes to Get the Edge in Driverless Technology A new law allows autonomous vehicles in everyday use and provides legal consistency lacking in the United States.,,NEGATIVE,0.9975399971008301,-1
